eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
2328.17,9.32,286,0.0072822818,0.14453125,0.3985831,-0.01442321,0.0016104253,0.9546836763620377,1724,220672,1704.013514144,441344
2328.17,9.32,193,0.006845607,0.13378906,0.4318138,-0.016347704,0.001764453,0.9626200124621391,1725,220800,1705.338503878,441600
2328.17,9.32,186,0.01127701,0.1796875,0.43315768,-0.01887392,0.0027696558,0.9448682591319084,1726,220928,1706.708991557,441856
2331.78,9.63,275,0.011085624,0.16894531,0.41344956,-0.016264793,0.004126094,0.8646539449691772,1727,221056,1707.638729874,442112
2331.78,9.63,283,0.012417482,0.20214844,0.6033133,-0.017610315,0.0453899,0.40038591623306274,1728,221184,1708.5410352210001,442368
2331.78,9.63,293,0.010257126,0.19628906,0.47872138,-0.016900364,0.017765932,0.758753776550293,1729,221312,1709.413679921,442624
2331.78,9.63,302,0.010225958,0.14257812,0.36481565,-0.013091456,0.002164178,0.920397199690342,1730,221440,1710.259877369,442880
2331.78,9.63,292,0.008286138,0.19042969,0.45465505,-0.018246746,0.0021121907,0.9506105296313763,1731,221568,1711.136799028,443136
2331.78,9.63,291,0.009996117,0.15625,0.46086395,-0.014993761,0.0018734464,0.9492708183825016,1732,221696,1712.014336921,443392
2331.78,9.63,283,0.008315225,0.12988281,0.36442545,-0.014335912,0.0023794207,0.9375384822487831,1733,221824,1712.91768855,443648
2337.13,9.93,278,0.008180728,0.17675781,0.5342095,-0.016146347,0.0042650932,0.9161637127399445,1734,221952,1713.837497751,443904
2337.13,9.93,288,0.010903799,0.16308594,0.5596413,-0.019006345,0.013385436,0.8586464822292328,1735,222080,1714.726225316,444160
2337.13,9.93,282,0.01325908,0.1875,0.45649287,-0.01531061,0.012156463,0.8408272415399551,1736,222208,1715.6328125300001,444416
2337.13,9.93,293,0.008265006,0.14160156,0.3946886,-0.011145335,0.0023845888,0.9295941665768623,1737,222336,1716.505063521,444672
2337.13,9.93,204,0.0062648775,0.1328125,0.5019953,-0.01297365,0.0019657314,0.951803170144558,1738,222464,1717.7573188909998,444928
2337.13,9.93,184,0.007241504,0.11816406,0.36562404,-0.009421677,0.0012994565,0.9573986902832985,1739,222592,1719.142927522,445184
2337.13,9.93,233,0.010582162,0.16796875,0.39342123,-0.016145777,0.0016386899,0.9599464535713196,1740,222720,1720.2418676999998,445440
2337.13,9.93,286,0.00635687,0.14941406,0.49909765,-0.0137628075,0.0016301064,0.9640660472214222,1741,222848,1721.1361756509998,445696
2337.13,9.93,282,0.0077414997,0.125,0.37272674,-0.011931945,0.0015164156,0.9481437280774117,1742,222976,1722.0419443090002,445952
2340.42,10.23,275,0.007963041,0.140625,0.36780912,-0.014194081,0.003685877,0.9043376594781876,1743,223104,1722.971679424,446208
2340.42,10.23,288,0.012486073,0.17871094,0.53862435,-0.018323854,0.0076849447,0.8756609335541725,1744,223232,1723.860475437,446464
2340.42,10.23,294,0.0069469735,0.20019531,0.7033249,-0.017397504,0.08269911,0.5282190144062042,1745,223360,1724.7288743719998,446720
2340.42,10.23,289,0.009071849,0.15917969,0.71921116,-0.013393643,0.025585493,0.6246429979801178,1746,223488,1725.61469113,446976
2340.42,10.23,290,0.005295757,0.10546875,0.36444038,-0.014285557,0.00971743,0.7202523946762085,1747,223616,1726.497185721,447232
2340.42,10.23,282,0.007625729,0.11816406,0.36720622,-0.014919026,0.004180406,0.911098875105381,1748,223744,1727.404105077,447488
2340.42,10.23,285,0.01178553,0.15136719,0.45002145,-0.016621333,0.02938765,0.5299523770809174,1749,223872,1728.30079498,447744
2340.42,10.23,285,0.010669265,0.16210938,0.39004147,-0.015630852,0.0040383055,0.9244032055139542,1750,224000,1729.197659362,448000
2340.42,10.23,238,0.008229193,0.12988281,0.34991232,-0.014728762,0.004204026,0.8901787176728249,1751,224128,1730.2724550290002,448256
2342.01,10.44,192,0.008889679,0.14453125,0.48336563,-0.01644395,0.037694786,0.6056513488292694,1752,224256,1731.606435259,448512
2342.01,10.44,208,0.010546666,0.16503906,0.56219995,-0.018395321,0.056302533,0.3033870458602905,1753,224384,1732.835762416,448768
2342.01,10.44,285,0.008306888,0.16210938,0.5236976,-0.01728618,0.021541636,0.7436473667621613,1754,224512,1733.733892688,449024
2342.01,10.44,288,0.014603489,0.17382812,0.51789415,-0.018029414,0.01925735,0.74028679728508,1755,224640,1734.621124086,449280
2342.01,10.44,290,0.015162263,0.140625,0.43488154,-0.016764972,0.034274247,0.7613807767629623,1756,224768,1735.5025827030001,449536
2342.01,10.44,288,0.0093333,0.20800781,0.6568031,-0.017575204,0.04054007,0.43781358003616333,1757,224896,1736.3914113950002,449792
2342.01,10.44,291,0.014196838,0.14941406,0.47305873,-0.02011094,0.033558767,0.581811785697937,1758,225024,1737.27154538,450048
2342.01,10.44,285,0.006584035,0.13378906,0.39712164,-0.01413211,0.03206653,0.6113081872463226,1759,225152,1738.1698603000002,450304
2342.01,10.44,277,0.010074239,0.1484375,0.36875328,-0.012476967,0.02196855,0.5898936092853546,1760,225280,1739.0919454900002,450560
2342.01,10.44,281,0.00945437,0.13964844,0.38193718,-0.015230151,0.005988991,0.847248986363411,1761,225408,1740.0018716430002,450816
2342.01,10.44,290,0.009550106,0.13769531,0.43011674,-0.014798329,0.054324888,0.5069743394851685,1762,225536,1740.882858794,451072
2342.01,10.44,292,0.0071311854,0.12988281,0.35786298,-0.00849569,0.0038304315,0.8925785422325134,1763,225664,1741.7580475910001,451328
2342.01,10.44,269,0.016469993,0.12109375,0.3066704,-0.012390882,0.0070665726,0.8355643004179001,1764,225792,1742.7090298350001,451584
2342.01,10.44,192,0.008401502,0.15625,0.47445342,-0.017292015,0.05448533,0.7332333028316498,1765,225920,1744.0389932240003,451840
2350.74,10.49,183,0.0061005317,0.15917969,0.5753195,-0.014379934,0.0514277,0.7343470752239227,1766,226048,1745.436633085,452096
2350.74,10.49,297,0.0062218793,0.12109375,0.45196876,-0.012367633,0.0365079,0.48677438497543335,1767,226176,1746.296899782,452352
2350.74,10.49,284,0.009196038,0.17089844,0.5752049,-0.0187705,0.026184555,0.7824513614177704,1768,226304,1747.1960404889999,452608
2350.74,10.49,272,0.008886073,0.11816406,0.44590232,-0.0138756875,0.025489682,0.7170388102531433,1769,226432,1748.137225404,452864
2350.19,10.66,281,0.010097646,0.12890625,0.47405985,-0.016663376,0.020067185,0.7276983261108398,1770,226560,1749.0463464759998,453120
2350.19,10.66,283,0.008836854,0.14746094,0.35183227,-0.012199521,0.0045167254,0.8881282210350037,1771,226688,1749.949770392,453376
2350.19,10.66,285,0.013642458,0.099609375,0.29586616,-0.01078635,0.001994921,0.9425898678600788,1772,226816,1750.8476672660001,453632
2350.19,10.66,279,0.004922091,0.08886719,0.27484137,-0.0078057977,0.001893221,0.9542361423373222,1773,226944,1751.76482809,453888
2350.19,10.66,287,0.010898236,0.14648438,0.35231903,-0.012238296,0.0020984632,0.9478516541421413,1774,227072,1752.6568380760002,454144
2350.19,10.66,299,0.009625674,0.16210938,0.34281418,-0.011227825,0.002356698,0.9389035142958164,1775,227200,1753.513067048,454400
2350.19,10.66,288,0.006864039,0.14257812,0.31518328,-0.012688532,0.0022370762,0.9451802000403404,1776,227328,1754.400245908,454656
2350.19,10.66,299,0.014768389,0.13769531,0.34395993,-0.014386559,0.0017890543,0.9525474719703197,1777,227456,1755.2564727810002,454912
2350.19,10.66,211,0.0128989,0.13574219,0.3131611,-0.009766847,0.0017270528,0.9597699791193008,1778,227584,1756.4694062659999,455168
2350.19,10.66,188,0.010775,0.1171875,0.32230908,-0.01006963,0.0014145913,0.965829323977232,1779,227712,1757.8251897040002,455424
2350.19,10.66,250,0.00678017,0.125,0.35945505,-0.013340038,0.0014803929,0.9602954983711243,1780,227840,1758.845973319,455680
2350.19,10.66,286,0.006302867,0.1171875,0.33426505,-0.009888837,0.0015890228,0.9609676711261272,1781,227968,1759.7398770020002,455936
2350.19,10.66,287,0.009646484,0.125,0.3364178,-0.012916763,0.001405646,0.9696751479059458,1782,228096,1760.6299700719999,456192
2346.99,10.87,283,0.0077980477,0.12890625,0.39603367,-0.01683981,0.0057955505,0.8450902700424194,1783,228224,1761.5335052990001,456448
